ID,OUTPUT,DURATION,INPUT 1 SYMBOL,INPUT 1 AMOUNT,INPUT 2 SYMBOL,INPUT 2 AMOUNT,YIELD,POWER COST,XP PER OUTPUT,COST SYMBOL,COST AMOUNT,EVENT,PRODUCTION PER DAY,OUTPUT CHANGE,DURATION CHANGE,PRODUCTION CHANGE,INPUT 1 CONSUMPTION PER DAY,INPUT 1 PRODUCTION PER DAY AT SAME VALUE,INPUT 2 CONSUMPTION PER DAY,INPUT 2 PRODUCTION PER DAY AT SAME VALUE,OUTPUT PER BATTERY,XP PER DAY,XP PER BATTERY
SWORD_23,128,5:58:12,PLUNGER,"3,328.00",TOYHAMMER,"2,048.00",100.00%,0,650,MYSTICWEAPON,45,Axie,,15,0:28:12,4.36%,"13,378.89","2,160.02","8,233.17",480.00,,"334,472.36",
SWORD_24,144,6:28:12,PLUNGER,"3,744.00",TOYHAMMER,"2,304.00",100.00%,0,650,MYSTICWEAPON,50,Axie,,16,0:30:00,3.81%,"13,888.10","2,160.02","8,546.52",480.00,,"347,202.47",
SWORD_25,161,7:00:00,PLUNGER,"4,186.00",TOYHAMMER,"2,576.00",100.00%,0,650,MYSTICWEAPON,55,Axie,,17,0:31:48,3.34%,"14,352.00","2,160.02","8,832.00",480.00,,"358,800.00",
,,,,,,,,,,,,,,,,,,,,,,,
NINJASTAR_1,1,0:40:00,SPOON,115.00,TARGET,8.00,100.00%,0,"1,000",MAGICSHARD,1,Axie,,0,0:00:00,0%,"4,140.00","5,760.00",288.00,192.00,,"36,000.00",
NINJASTAR_2,2,1:00:00,SPOON,230.00,TARGET,16.00,100.00%,0,"1,000",NINJASTAR,2,Axie,,1,0:20:00,33.33%,"5,520.00","5,760.00",384.00,192.00,,"48,000.00",
NINJASTAR_3,3,1:20:00,SPOON,345.00,TARGET,24.00,100.00%,0,"1,000",NINJASTAR,3,Axie,,1,0:20:00,12.5%,"6,210.00","5,760.00",432.00,192.00,,"54,000.00",
NINJASTAR_4,4,1:40:00,SPOON,460.00,TARGET,32.00,100.00%,0,"1,000",NINJASTAR,5,Axie,,1,0:20:00,6.67%,"6,624.00","5,760.00",460.80,192.00,,"57,600.02",
NINJASTAR_5,5,1:51:00,SPOON,575.00,TARGET,40.00,100.00%,0,"1,000",NINJASTAR,8,Axie,,1,0:11:00,12.61%,"7,459.46","5,760.00",518.92,192.00,,"64,864.86",
NINJASTAR_6,6,2:00:00,SPOON,690.00,TARGET,48.00,100.00%,0,"1,000",NINJASTAR,11,Axie,,1,0:09:00,11%,"8,280.00","5,760.00",576.00,192.00,,"72,000.00",
NINJASTAR_7,8,2:20:00,SPOON,920.00,TARGET,64.00,100.00%,0,"1,000",NINJASTAR,15,Axie,,2,0:20:00,14.29%,"9,462.86","5,760.00",658.29,192.00,,"82,285.71",
NINJASTAR_8,10,2:40:00,SPOON,"1,150.00",TARGET,80.00,100.00%,0,"1,000",NINJASTAR,24,Axie,,2,0:20:00,9.38%,"10,350.00","5,760.00",720.00,192.00,,"90,000.00",
NINJASTAR_9,12,3:00:00,SPOON,"1,380.00",TARGET,96.00,100.00%,0,"1,000",NINJASTAR,36,Axie,,2,0:20:00,6.67%,"11,040.00","5,760.00",768.00,192.00,,"96,000.00",
NINJASTAR_10,15,3:30:00,SPOON,"1,725.00",TARGET,120.00,100.00%,0,"1,000",MYSTICWEAPON,7,Axie,,3,0:30:00,7.14%,"11,828.57","5,760.00",822.86,192.00,,"102,857.14",
NINJASTAR_11,19,4:00:00,SPOON,"2,185.00",TARGET,152.00,100.00%,0,"1,000",MYSTICWEAPON,9,Axie,,4,0:30:00,10.83%,"13,110.00","5,760.00",912.00,192.00,,"114,000.00",
NINJASTAR_12,24,4:30:00,SPOON,"2,760.00",TARGET,192.00,100.00%,0,"1,000",MYSTICWEAPON,11,Axie,,5,0:30:00,12.28%,"14,720.00","5,760.00","1,024.00",192.00,,"128,000.00",
NINJASTAR_13,27,4:39:00,SPOON,"3,105.00",TARGET,216.00,100.00%,0,"1,000",MYSTICWEAPON,13,Axie,,3,0:09:00,8.87%,"16,025.81","5,760.00","1,114.84",192.00,,"139,354.84",
NINJASTAR_14,32,4:45:00,SPOON,"3,680.00",TARGET,256.00,100.00%,0,"1,000",MYSTICWEAPON,16,Axie,,5,0:06:00,16.02%,"18,593.68","5,760.00","1,293.47",192.00,,"161,684.21",
NINJASTAR_15,38,4:54:00,SPOON,"4,370.00",TARGET,304.00,100.00%,0,"1,000",MYSTICWEAPON,18,Axie,,6,0:09:00,15.11%,"21,404.08","5,760.00","1,488.98",192.00,,"186,122.45",
NINJASTAR_16,44,5:06:00,SPOON,"5,060.00",TARGET,352.00,100.00%,0,"1,000",MYSTICWEAPON,21,Axie,,6,0:12:00,11.25%,"23,811.76","5,760.00","1,656.47",192.00,,"207,058.82",
NINJASTAR_17,51,5:15:00,SPOON,"5,865.00",TARGET,408.00,100.00%,0,"1,000",MYSTICWEAPON,24,Axie,,7,0:09:00,12.6%,"26,811.43","5,760.00","1,865.14",192.00,,"233,142.86",
NINJASTAR_18,58,5:27:00,SPOON,"6,670.00",TARGET,464.00,100.00%,0,"1,000",MYSTICWEAPON,27,Axie,,7,0:12:00,9.55%,"29,372.48","5,760.00","2,043.30",192.00,,"255,412.84",
NINJASTAR_19,65,5:36:00,SPOON,"7,475.00",TARGET,520.00,100.00%,0,"1,000",MYSTICWEAPON,31,Axie,,7,0:09:00,9.07%,"32,035.71","5,760.00","2,228.57",192.00,,"278,571.43",
NINJASTAR_20,72,5:48:00,SPOON,"8,280.00",TARGET,576.00,100.00%,0,"1,000",MYSTICWEAPON,35,Axie,,7,0:12:00,6.95%,"34,262.07","5,760.00","2,383.45",192.00,,"297,931.03",
NINJASTAR_21,80,6:00:00,SPOON,"9,200.00",TARGET,640.00,100.00%,0,"1,000",MYSTICWEAPON,39,Axie,,8,0:12:00,7.41%,"36,800.00","5,760.00","2,560.00",192.00,,"320,000.00",
NINJASTAR_22,88,6:15:00,SPOON,"10,120.00",TARGET,704.00,100.00%,0,"1,000",MYSTICWEAPON,42,Axie,,8,0:15:00,5.6%,"38,860.80","5,760.00","2,703.36",192.00,,"337,920.00",
NINJASTAR_23,97,6:30:00,SPOON,"11,155.00",TARGET,776.00,100.00%,0,"1,000",MYSTICWEAPON,47,Axie,,9,0:15:00,5.99%,"41,187.69","5,760.00","2,865.23",192.00,,"358,153.85",
NINJASTAR_24,106,6:45:00,SPOON,"12,190.00",TARGET,848.00,100.00%,0,"1,000",MYSTICWEAPON,51,Axie,,9,0:15:00,5.23%,"43,342.22","5,760.00","3,015.11",192.00,,"376,888.89",
NINJASTAR_25,116,7:00:00,SPOON,"13,340.00",TARGET,928.00,100.00%,0,"1,000",MYSTICWEAPON,57,Axie,,10,0:15:00,5.53%,"45,737.14","5,760.00","3,181.71",192.00,,"397,714.29",
,,,,,,,,,,,,,,,,,,,,,,,
MYSTICWEAPON_1,1,1:30:00,SWORD,4.00,NINJASTAR,3.00,100.00%,0,"3,000",MAGICSHARD,1,Axie,,0,0:00:00,0%,64.00,48.00,48.00,36.00,,"48,000.00",
MYSTICWEAPON_2,2,2:00:00,SWORD,8.00,NINJASTAR,6.00,100.00%,0,"3,000",MYSTICWEAPON,2,Axie,,1,0:30:00,50%,96.00,48.00,72.00,36.00,,"72,000.00",
MYSTICWEAPON_3,3,2:30:00,SWORD,12.00,NINJASTAR,9.00,100.00%,0,"3,000",MYSTICWEAPON,3,Axie,,1,0:30:00,20%,115.20,48.00,86.40,36.00,,"86,400.00",
MYSTICWEAPON_4,4,3:00:00,SWORD,16.00,NINJASTAR,12.00,100.00%,0,"3,000",MYSTICWEAPON,4,Axie,,1,0:30:00,11.11%,128.00,48.00,96.00,36.00,,"96,000.00",
MYSTICWEAPON_5,5,3:30:00,SWORD,20.00,NINJASTAR,15.00,100.00%,0,"3,000",MYSTICWEAPON,5,Axie,,1,0:30:00,7.14%,137.14,48.00,102.86,36.00,,"102,857.14",
MYSTICWEAPON_6,7,3:39:00,SWORD,28.00,NINJASTAR,21.00,100.00%,0,"3,000",MYSTICWEAPON,7,Axie,,2,0:09:00,34.25%,184.11,48.00,138.08,36.00,,"138,082.19",
MYSTICWEAPON_7,9,3:48:00,SWORD,36.00,NINJASTAR,27.00,100.00%,0,"3,000",MYSTICWEAPON,9,Axie,,2,0:09:00,23.5%,227.37,48.00,170.53,36.00,,"170,526.32",
MYSTICWEAPON_8,11,3:57:00,SWORD,44.00,NINJASTAR,33.00,100.00%,0,"3,000",MYSTICWEAPON,11,Axie,,2,0:09:00,17.58%,267.34,48.00,200.51,36.00,,"200,506.33",
MYSTICWEAPON_9,14,4:06:00,SWORD,56.00,NINJASTAR,42.00,100.00%,0,"3,000",MYSTICWEAPON,14,Axie,,3,0:09:00,22.62%,327.80,48.00,245.85,36.00,,"245,853.66",
MYSTICWEAPON_10,16,4:18:00,SWORD,64.00,NINJASTAR,48.00,100.00%,0,"3,000",MYSTICWEAPON,17,Axie,,2,0:12:00,8.97%,357.21,48.00,267.91,36.00,,"267,906.98",
MYSTICWEAPON_11,19,4:30:00,SWORD,76.00,NINJASTAR,57.00,100.00%,0,"3,000",MYSTICWEAPON,20,Axie,,3,0:12:00,13.47%,405.33,48.00,304.00,36.00,,"304,000.00",
MYSTICWEAPON_12,22,4:39:00,SWORD,88.00,NINJASTAR,66.00,100.00%,0,"3,000",MYSTICWEAPON,24,Axie,,3,0:09:00,12.05%,454.19,48.00,340.65,36.00,,"340,645.16",
MYSTICWEAPON_13,25,4:51:00,SWORD,100.00,NINJASTAR,75.00,100.00%,0,"3,000",MYSTICWEAPON,29,Axie,,3,0:12:00,8.95%,494.85,48.00,371.13,36.00,,"371,134.02",
MYSTICWEAPON_14,29,5:03:00,SWORD,116.00,NINJASTAR,87.00,100.00%,0,"3,000",MYSTICWEAPON,34,Axie,,4,0:12:00,11.41%,551.29,48.00,413.47,36.00,,"413,465.35",
MYSTICWEAPON_15,34,5:18:00,SWORD,136.00,NINJASTAR,102.00,100.00%,0,"3,000",MYSTICWEAPON,39,Axie,,5,0:15:00,11.71%,615.85,48.00,461.89,36.00,,"461,886.79",
MYSTICWEAPON_16,39,5:30:00,SWORD,156.00,NINJASTAR,117.00,100.00%,0,"3,000",MYSTICWEAPON,45,Axie,,5,0:12:00,10.53%,680.73,48.00,510.55,36.00,,"510,545.45",
MYSTICWEAPON_17,45,5:45:00,SWORD,180.00,NINJASTAR,135.00,100.00%,0,"3,000",MYSTICWEAPON,52,Axie,,6,0:15:00,10.37%,751.30,48.00,563.48,36.00,,"563,478.26",
MYSTICWEAPON_18,50,6:00:00,SWORD,200.00,NINJASTAR,150.00,100.00%,0,"3,000",MYSTICWEAPON,60,Axie,,5,0:15:00,6.48%,800.00,48.00,600.00,36.00,,"600,000.00",
MYSTICWEAPON_19,57,6:15:00,SWORD,228.00,NINJASTAR,171.00,100.00%,0,"3,000",MYSTICWEAPON,69,Axie,,7,0:15:00,9.44%,875.52,48.00,656.64,36.00,,"656,640.00",
MYSTICWEAPON_20,63,6:30:00,SWORD,252.00,NINJASTAR,189.00,100.00%,0,"3,000",MYSTICWEAPON,80,Axie,,6,0:15:00,6.28%,930.46,48.00,697.85,36.00,,"697,846.15",
MYSTICWEAPON_21,69,6:45:00,SWORD,276.00,NINJASTAR,207.00,100.00%,0,"3,000",MYSTICWEAPON,90,Axie,,6,0:15:00,5.47%,981.33,48.00,736.00,36.00,,"736,000.00",
MYSTICWEAPON_22,77,7:03:00,SWORD,308.00,NINJASTAR,231.00,100.00%,0,"3,000",MYSTICWEAPON,100,Axie,,8,0:18:00,6.85%,"1,048.51",48.00,786.38,36.00,,"786,382.98",
MYSTICWEAPON_23,84,7:21:00,SWORD,336.00,NINJASTAR,252.00,100.00%,0,"3,000",MYSTICWEAPON,115,Axie,,7,0:18:00,4.64%,"1,097.14",48.00,822.86,36.00,,"822,857.14",
MYSTICWEAPON_24,92,7:39:00,SWORD,368.00,NINJASTAR,276.00,100.00%,0,"3,000",MYSTICWEAPON,132,Axie,,8,0:18:00,5.23%,"1,154.51",48.00,865.88,36.00,,"865,882.35",
MYSTICWEAPON_25,100,8:00:00,SWORD,400.00,NINJASTAR,300.00,100.00%,0,"3,000",MYSTICWEAPON,150,Axie,,8,0:21:00,3.94%,"1,200.00",48.00,900.00,36.00,,"900,000.00",
,,,,,,,,,,,,,,,,,,,,,,,
FISHBONE_1,10,0:00:10,DYNOFISH,10.00,,,100.00%,0,0,DYNOFISH,1,Fishing,,0,0:00:00,0%,"86,400.00","115,200.00",,,,0.00,
FISHBONE_2,20,0:00:15,DYNOFISH,20.00,,,100.00%,0,0,FISHBONE,18,Fishing,,10,0:00:05,33.33%,"115,200.00","195,840.00",,,,0.00,
FISHBONE_3,42,0:00:30,DYNOFISH,42.00,,,100.00%,0,0,FISHBONE,34,Fishing,,22,0:00:15,5%,"120,960.00","230,400.00",,,,0.00,
FISHBONE_4,75,0:00:45,DYNOFISH,75.00,,,100.00%,0,0,FISHBONE,56,Fishing,,33,0:00:15,19.05%,"144,000.00","259,200.00",,,,0.00,
FISHBONE_5,115,0:01:00,DYNOFISH,115.00,,,100.00%,0,0,FISHBONE,86,Fishing,,40,0:00:15,15%,"165,600.00","312,000.00",,,,0.00,
FISHBONE_6,160,0:01:20,DYNOFISH,160.00,,,100.00%,0,0,BONESOUP,11,Fishing,,45,0:00:20,4.35%,"172,800.43","360,000.00",,,,0.00,
FISHBONE_7,206,0:01:40,DYNOFISH,206.00,,,100.00%,0,0,FUGU,4,Fishing,,46,0:00:20,3%,"177,984.71","360,000.00",,,,0.00,
FISHBONE_8,260,0:02:00,DYNOFISH,260.00,,,100.00%,0,0,BONESOUP,22,Fishing,,54,0:00:20,5.18%,"187,200.00","432,000.00",,,,0.00,
FISHBONE_9,342,0:02:30,DYNOFISH,342.00,,,100.00%,0,0,FUGU,7,Fishing,,82,0:00:30,5.23%,"196,992.00","432,000.00",,,,0.00,
FISHBONE_10,430,0:03:00,DYNOFISH,430.00,,,100.00%,0,0,BONESOUP,43,Fishing,,88,0:00:30,4.78%,"206,400.00","441,600.00",,,,0.00,
FISHBONE_11,560,0:03:45,DYNOFISH,560.00,,,100.00%,0,0,FUGU,14,Fishing,,130,0:00:45,4.19%,"215,040.00","486,000.00",,,,0.00,
FISHBONE_12,715,0:04:40,DYNOFISH,715.00,,,100.00%,0,0,RAWRVIOLI,7,Fishing,,155,0:00:55,2.6%,"220,628.60","504,000.00",,,,0.00,
FISHBONE_13,"1,025",0:06:30,DYNOFISH,"1,025.00",,,100.00%,0,0,SUSHI,4,Fishing,,310,0:01:50,2.92%,"227,076.92","504,000.00",,,,0.00,
FISHBONE_14,"1,425",0:09:00,DYNOFISH,"1,425.00",,,100.00%,0,0,RAWRVIOLI,11,Fishing,,400,0:02:30,0.41%,"228,000.00","537,600.00",,,,0.00,
FISHBONE_15,"1,900",0:11:45,DYNOFISH,"1,900.00",,,100.00%,0,0,SUSHI,6,Fishing,,475,0:02:45,2.13%,"232,851.06","560,000.00",,,,0.00,
FISHBONE_16,"2,400",0:14:30,DYNOFISH,"2,400.00",,,100.00%,0,0,RAWRVIOLI,17,Fishing,,500,0:02:45,2.36%,"238,344.83","560,000.00",,,,0.00,
FISHBONE_17,"3,000",0:18:00,DYNOFISH,"3,000.00",,,100.00%,0,0,SUSHI,11,Fishing,,600,0:03:30,0.69%,"240,000.00","564,000.00",,,,0.00,
FISHBONE_18,"3,750",0:22:00,DYNOFISH,"3,750.00",,,100.00%,0,0,DYNODESSERT,1,Fishing,,750,0:04:00,2.27%,"245,454.55","564,000.00",,,,0.00,
FISHBONE_19,"4,685",0:26:00,DYNOFISH,"4,685.00",,,100.00%,0,0,SASHIMI,2,Fishing,,935,0:04:00,5.71%,"259,476.92","606,857.14",,,,0.00,
FISHBONE_20,"5,765",0:31:00,DYNOFISH,"5,765.00",,,100.00%,0,0,DYNODESSERT,2,Fishing,,1080,0:05:00,3.21%,"267,793.55","606,857.14",,,,0.00,
FISHBONE_21,"7,050",0:36:45,DYNOFISH,"7,050.00",,,100.00%,0,0,SASHIMI,3,Fishing,,1285,0:05:45,3.16%,"276,244.90","700,800.00",,,,0.00,
FISHBONE_22,"8,590",0:42:45,DYNOFISH,"8,590.00",,,100.00%,0,0,DYNODESSERT,4,Fishing,,1540,0:06:00,4.74%,"289,347.37","738,000.00",,,,0.00,
FISHBONE_23,"10,425",0:49:30,DYNOFISH,"10,425.00",,,100.00%,0,0,SASHIMI,6,Fishing,,1835,0:06:45,4.81%,"303,272.73","788,571.43",,,,0.00,
FISHBONE_24,"12,614",0:57:00,DYNOFISH,"12,614.00",,,100.00%,0,0,DYNODESSERT,9,Fishing,,2189,0:07:30,5.08%,"318,669.47","842,727.27",,,,0.00,
FISHBONE_25,"15,226",1:05:00,DYNOFISH,"15,226.00",,,100.00%,0,0,SASHIMI,12,Fishing,,2612,0:08:00,5.85%,"337,314.46","915,652.17",,,,0.00,
FISHBONE_26,"22,011",1:30:00,DYNOFISH,"22,011.00",,,100.00%,0,0,LOBSTER,2,Fishing,,6785,0:25:00,4.41%,"352,176.00","915,652.17",,,,0.00,
FISHBONE_27,"30,199",1:55:00,DYNOFISH,"30,199.00",,,100.00%,0,0,LOBSTER,3,Fishing,,8188,0:25:00,7.37%,"378,144.00","1,080,000.00",,,,0.00,
FISHBONE_28,"38,084",2:18:00,DYNOFISH,"38,084.00",,,100.00%,0,0,LOBSTER,4,Fishing,,7885,0:23:00,5.09%,"397,398.26","1,194,146.34",,,,0.00,
FISHBONE_29,"47,086",2:40:00,DYNOFISH,"47,086.00",,,100.00%,0,0,LOBSTER,5,Fishing,,9002,0:22:00,6.64%,"423,774.00","1,339,534.88",,,,0.00,
FISHBONE_30,"57,634",3:02:00,DYNOFISH,"57,634.00",,,100.00%,0,0,LOBSTER,6,Fishing,,10548,0:22:00,7.61%,"456,005.27","1,339,534.88",,,,0.00,
FISHBONE_31,"64,725",3:22:00,DYNOFISH,"64,725.00",,,100.00%,0,0,LOBSTER,8,Fishing,,7091,0:20:00,1.18%,"461,405.94","1,533,913.04",,,,0.00,
FISHBONE_32,"71,919",3:42:00,DYNOFISH,"71,919.00",,,100.00%,0,0,LOBSTER,10,Fishing,,7194,0:20:00,1.1%,"466,501.62","1,560,000.00",,,,0.00,
FISHBONE_33,"78,878",4:01:00,DYNOFISH,"78,878.00",,,100.00%,0,0,LOBSTER,12,Fishing,,6959,0:19:00,1.03%,"471,304.23","1,584,000.00",,,,0.00,
FISHBONE_34,"85,728",4:20:00,DYNOFISH,"85,728.00",,,100.00%,0,0,LOBSTER,15,Fishing,,6850,0:19:00,0.74%,"474,801.23","1,624,000.00",,,,0.00,
FISHBONE_35,"92,995",4:38:00,DYNOFISH,"92,995.00",,,100.00%,0,0,LOBSTER,19,Fishing,,7267,0:18:00,1.45%,"481,700.72","1,669,002.00",,,,0.00,
FISHBONE_36,"100,444",4:55:00,DYNOFISH,"100,444.00",,,100.00%,0,0,LOBSTER,23,Fishing,,7449,0:17:00,1.79%,"490,302.92","1,686,000.00",,,,0.00,
FISHBONE_37,"108,550",5:12:00,DYNOFISH,"108,550.00",,,100.00%,0,0,LOBSTER,27,Fishing,,8106,0:17:00,2.18%,"501,000.00","1,721,003.48",,,,0.00,
FISHBONE_38,"117,527",5:29:00,DYNOFISH,"117,527.00",,,100.00%,0,0,LOBSTER,33,Fishing,,8977,0:17:00,2.68%,"514,403.89","1,780,001.54",,,,0.00,
FISHBONE_39,"127,243",5:45:00,DYNOFISH,"127,243.00",,,100.00%,0,0,LOBSTER,40,Fishing,,9716,0:16:00,3.25%,"531,101.22","1,823,000.73",,,,0.00,
FISHBONE_40,"138,000",6:00:00,DYNOFISH,"138,000.00",,,100.00%,0,0,LOBSTER,49,Fishing,,10757,0:15:00,3.93%,"552,000.00","1,871,002.76",,,,0.00,
,,,,,,,,,,,,,,,,,,,,,,,
BONESOUP_1,1,0:00:15,FISHBONE,12.00,,,100.00%,0,2,DYNOFISH,1,Fishing,,0,0:00:00,0%,"69,120.00","86,400.00",,,,"11,520.00",
BONESOUP_2,2,0:00:15,FISHBONE,24.00,,,100.00%,0,2,BONESOUP,3,Fishing,,1,0:00:00,100%,"138,240.00","144,000.00",,,,"23,040.00",
BONESOUP_3,3,0:00:20,FISHBONE,36.00,,,100.00%,0,2,BONESOUP,6,Fishing,,1,0:00:05,12.5%,"155,520.00","165,600.00",,,,"25,920.00",
BONESOUP_4,5,0:00:30,FISHBONE,60.00,,,100.00%,0,2,BONESOUP,9,Fishing,,2,0:00:10,11.11%,"172,800.00","172,800.43",,,,"28,800.00",
BONESOUP_5,8,0:00:45,FISHBONE,96.00,,,100.00%,0,2,BONESOUP,13,Fishing,,3,0:00:15,6.67%,"184,320.00","177,984.71",,,,"30,720.00",
BONESOUP_6,11,0:01:00,FISHBONE,132.00,,,100.00%,0,2,BONESOUP,19,Fishing,,3,0:00:15,3.13%,"190,080.00","187,200.00",,,,"31,680.00",
BONESOUP_7,17,0:01:30,FISHBONE,204.00,,,100.00%,0,2,FUGU,6,Fishing,,6,0:00:30,3.03%,"195,840.00","196,992.00",,,,"32,640.00",
BONESOUP_8,23,0:02:00,FISHBONE,276.00,,,100.00%,0,2,FUGU,9,Fishing,,6,0:00:30,1.47%,"198,720.00","206,400.00",,,,"33,120.00",
BONESOUP_9,30,0:02:30,FISHBONE,360.00,,,100.00%,0,2,FUGU,12,Fishing,,7,0:00:30,4.35%,"207,360.00","215,040.00",,,,"34,560.00",
BONESOUP_10,40,0:03:15,FISHBONE,480.00,,,100.00%,0,2,RAWRVIOLI,6,Fishing,,10,0:00:45,2.56%,"212,676.92","220,628.60",,,,"35,446.15",
BONESOUP_11,52,0:04:00,FISHBONE,624.00,,,100.00%,0,2,RAWRVIOLI,7,Fishing,,12,0:00:45,5.62%,"224,640.00","220,628.60",,,,"37,440.00",
BONESOUP_12,73,0:05:30,FISHBONE,876.00,,,100.00%,0,2,RAWRVIOLI,9,Fishing,,21,0:01:30,2.1%,"229,352.73","228,000.00",,,,"38,225.45",
BONESOUP_13,95,0:07:00,FISHBONE,"1,140.00",,,100.00%,0,2,RAWRVIOLI,11,Fishing,,22,0:01:30,2.25%,"234,514.29","228,000.00",,,,"39,085.71",
BONESOUP_14,125,0:09:00,FISHBONE,"1,500.00",,,100.00%,0,2,SUSHI,7,Fishing,,30,0:02:00,2.34%,"240,000.00","238,344.83",,,,"40,000.00",
BONESOUP_15,160,0:11:00,FISHBONE,"1,920.00",,,100.00%,0,2,SUSHI,9,Fishing,,35,0:02:00,4.73%,"251,345.45","240,000.00",,,,"41,890.91",
BONESOUP_16,205,0:14:00,FISHBONE,"2,460.00",,,100.00%,0,2,SUSHI,13,Fishing,,45,0:03:00,0.67%,"253,028.57","259,476.92",,,,"42,171.43",
BONESOUP_17,265,0:17:45,FISHBONE,"3,180.00",,,100.00%,0,2,SUSHI,17,Fishing,,60,0:03:45,1.96%,"257,983.10","259,476.92",,,,"42,997.18",
BONESOUP_18,340,0:22:15,FISHBONE,"4,080.00",,,100.00%,0,2,DYNODESSERT,2,Fishing,,75,0:04:30,2.35%,"264,053.93","259,476.92",,,,"44,008.99",
BONESOUP_19,425,0:27:30,FISHBONE,"5,100.00",,,100.00%,0,2,DYNODESSERT,3,Fishing,,85,0:05:15,1.14%,"267,054.55","276,244.90",,,,"44,509.09",
BONESOUP_20,545,0:35:00,FISHBONE,"6,540.00",,,100.00%,0,2,DYNODESSERT,4,Fishing,,120,0:07:30,0.76%,"269,074.29","289,347.37",,,,"44,845.71",
BONESOUP_21,690,0:42:30,FISHBONE,"8,280.00",,,100.00%,0,2,SASHIMI,5,Fishing,,145,0:07:30,4.26%,"280,545.88","303,272.73",,,,"46,757.65",
BONESOUP_22,885,0:52:20,FISHBONE,"10,620.00",,,100.00%,0,2,SASHIMI,9,Fishing,,195,0:09:50,4.16%,"292,219.11","318,669.47",,,,"48,703.19",
BONESOUP_23,"1,150",1:00:00,FISHBONE,"13,800.00",,,100.00%,0,2,SASHIMI,13,Fishing,,265,0:07:40,13.34%,"331,200.00","352,176.00",,,,"55,200.00",
BONESOUP_24,"1,475",1:15:00,FISHBONE,"17,700.00",,,100.00%,0,2,SASHIMI,17,Fishing,,325,0:15:00,2.61%,"339,840.00","378,144.00",,,,"56,640.00",
BONESOUP_25,"1,830",1:30:00,FISHBONE,"21,960.00",,,100.00%,0,2,LOBSTER,3,Fishing,,355,0:15:00,3.39%,"351,360.00","378,144.00",,,,"58,560.00",
BONESOUP_26,"2,450",2:00:00,FISHBONE,"29,312.05",,,100.30%,0,2,LOBSTER,4,Fishing,,620,0:30:00,0.41%,"351,744.54","397,398.26",,,,"58,800.00",
BONESOUP_27,"3,020",2:20:00,FISHBONE,"36,023.77",,,100.60%,0,2,LOBSTER,5,Fishing,,570,0:20:00,5.66%,"370,530.71","423,774.00",,,,"62,125.80",
BONESOUP_28,"3,850",2:45:00,FISHBONE,"45,765.34",,,100.95%,0,2,LOBSTER,6,Fishing,,830,0:25:00,8.17%,"399,406.56","456,005.27",,,,"67,200.00",
BONESOUP_29,"4,900",3:20:00,FISHBONE,"58,016.98",,,101.35%,0,2,LOBSTER,8,Fishing,,1050,0:35:00,5%,"417,722.30","461,405.94",,,,"70,560.01",
BONESOUP_30,"6,250",4:00:00,FISHBONE,"73,673.75",,,101.80%,0,2,LOBSTER,10,Fishing,,1350,0:40:00,6.29%,"442,042.50","466,501.62",,,,"75,000.00",
BONESOUP_31,"7,328",4:18:00,FISHBONE,"85,875.37",,,102.40%,0,2,LOBSTER,12,Fishing,,1078,0:18:00,9.07%,"479,304.37","471,304.23",,,,"81,800.93",
BONESOUP_32,"8,232",4:30:00,FISHBONE,"95,859.99",,,103.05%,0,2,LOBSTER,15,Fishing,,904,0:12:00,7.34%,"511,253.30","474,801.23",,,,"87,808.00",
BONESOUP_33,"9,320",4:48:00,FISHBONE,"107,693.53",,,103.85%,0,2,LOBSTER,18,Fishing,,1088,0:18:00,6.14%,"538,467.66","481,700.72",,,,"93,200.00",
BONESOUP_34,"10,209",5:00:00,FISHBONE,"116,952.26",,,104.75%,0,2,LOBSTER,22,Fishing,,889,0:12:00,5.16%,"561,370.86","490,302.92",,,,"98,006.40",
BONESOUP_35,"11,094",5:12:00,FISHBONE,"125,770.46",,,105.85%,0,2,LOBSTER,26,Fishing,,885,0:12:00,4.49%,"580,479.04","501,000.00",,,,"102,406.15",
BONESOUP_36,"11,993",5:24:00,FISHBONE,"134,313.20",,,107.15%,0,2,LOBSTER,31,Fishing,,899,0:12:00,4.1%,"596,947.58","514,403.89",,,,"106,604.44",
BONESOUP_37,"12,628",5:30:00,FISHBONE,"139,471.21",,,108.65%,0,2,LOBSTER,37,Fishing,,635,0:06:00,3.38%,"608,601.64","531,101.22",,,,"110,208.00",
BONESOUP_38,"13,514",5:42:00,FISHBONE,"146,891.77",,,110.40%,0,2,LOBSTER,44,Fishing,,886,0:12:00,3.26%,"618,491.68","552,000.00",,,,"113,802.11",
BONESOUP_39,"14,382",5:54:00,FISHBONE,"153,408.48",,,112.50%,0,2,LOBSTER,52,Fishing,,868,0:12:00,2.82%,"624,034.49","552,000.00",,,,"117,006.10",
BONESOUP_40,"15,000",6:00:00,FISHBONE,"156,522.00",,,115.00%,0,2,LOBSTER,62,Fishing,,618,0:06:00,2.56%,"626,088.00","552,000.00",,,,"120,000.00",
,,,,,,,,,,,,,,,,,,,,,,,
FUGU_1,1,0:00:40,FISHBONE,50.00,,,100.00%,0,10,DYNOFISH,1,Fishing,,0,0:00:00,0%,"108,001.08","86,400.00",,,,"21,600.22",
